"","word","freq"
"4078","the real world",60
"4079","the reason why",38
"4080","the red sox",156
"4081","the regular season",349
"4082","the release of",151
"4083","the report said",130
"4084","the rest of",1826
"4085","the result of",185
"4086","the results of",39
"4087","the right direction",114
"4088","the right thing",202
"4089","the right time",99
"4090","the right to",381
"4091","the risk of",168
"4092","the road to",138
"4093","the role of",197
"4094","the rose garden",120
"4095","the s and",299
"4096","the s p",158
"4097","the safety of",91
"4098","the sale of",93
"4099","the same as",220
"4100","the same day",198
"4101","the same period",117
"4102","the same thing",606
"4103","the same time",1005
"4104","the same way",372
"4105","the san diego",180
"4106","the san francisco",200
"4107","the school year",152
"4108","the season and",149
"4109","the season with",112
"4110","the second half",422
"4111","the second period",85
"4112","the second quarter",212
"4113","the second round",197
"4114","the second time",210
"4115","the secret service",40
"4116","the shout out",317
"4117","the show is",92
"4118","the side of",209
"4119","the site of",95
"4120","the size of",359
"4121","the smell of",116
"4122","the so called",143
"4123","the son of",148
"4124","the sort of",55
"4125","the sound of",200
"4126","the spirit of",94
"4127","the st louis",573
"4128","the star ledger",148
"4129","the start of",471
"4130","the state and",170
"4131","the state department",165
"4132","the state has",132
"4133","the state is",123
"4134","the state of",365
"4135","the state s",367
"4136","the state to",165
"4137","the stock market",116
"4138","the story of",256
"4139","the street and",36
"4140","the streets of",68
"4141","the success of",103
"4142","the sun is",69
"4143","the super bowl",305
"4144","the supreme court",262
"4145","the tea party",108
"4146","the team has",20
"4147","the team is",125
"4148","the team s",40
"4149","the th anniversary",146
"4150","the th annual",130
"4151","the th century",157
"4152","the things i",109
"4153","the things that",184
"4154","the things you",83
"4155","the third quarter",241
"4156","the third time",59
"4157","the thought of",62
"4158","the time and",150
"4159","the time but",35
"4160","the time he",92
"4161","the time i",214
"4162","the time of",348
"4163","the time the",177
"4164","the time to",328
"4165","the top of",626
"4166","the truth is",89
"4167","the type of",241
"4168","the u s",3434
"4169","the unemployment rate",124
"4170","the united states",1487
"4171","the university of",904
"4172","the use of",344
"4173","the value of",249
"4174","the wake of",163
"4175","the wall street",40
"4176","the way for",135
"4177","the way he",185
"4178","the way i",262
"4179","the way it",213
"4180","the way of",163
"4181","the way the",223
"4182","the way they",169
"4183","the way to",542
"4184","the way we",213
"4185","the way you",327
"4186","the weather is",107
"4187","the west coast",178
"4188","the west side",81
"4189","the western conference",118
"4190","the white house",493
"4191","the whole thing",137
"4192","the whole time",110
"4193","the whole world",60
"4194","the winner of",96
"4195","the word out",41
"4196","the world and",196
"4197","the world in",41
"4198","the world is",274
"4199","the world of",173
"4200","the world series",132
"4201","the world to",224
"4202","the world's largest",129
"4203","the year and",82
"4204","the year old",1129
"4205","them in a",62
"4206","them in the",237
"4207","them to be",94
"4208","them to do",20
"4209","them to the",140
"4210","there are a",300
"4211","there are many",140
"4212","there are more",85
"4213","there are no",380
"4214","there are only",35
"4215","there are other",62
"4216","there are so",169
"4217","there are some",248
"4218","there are two",134
"4219","there for me",39
"4220","there has been",161
"4221","there have been",248
"4222","there is a",1232
"4223","there is an",160
"4224","there is no",1245
"4225","there is nothing",224
"4226","there s a",179
"4227","there should be",136
"4228","there was a",738
"4229","there was no",491
"4230","there were a",135
"4231","there were no",187
"4232","there will be",742
"4233","there would be",208
"4234","there's a lot",247
"4235","these are the",121
"4236","they are a",106
"4237","they are all",100
"4238","they are going",79
"4239","they are in",77
"4240","they are not",227
"4241","they are so",54
"4242","they are the",153
"4243","they can be",135
"4244","they can do",42
"4245","they did not",127
"4246","they do not",81
"4247","they don t",83
"4248","they don't have",168
"4249","they don't know",64
"4250","they had a",116
"4251","they had to",131
"4252","they have a",369
"4253","they have been",160
"4254","they have no",109
"4255","they have the",113
"4256","they have to",318
"4257","they need to",404
"4258","they said they",18
"4259","they should be",154
"4260","they should have",34
"4261","they want to",453
"4262","they wanted to",102
"4263","they were all",51
"4264","they were in",61
"4265","they were not",61
"4266","they will be",234
"4267","they would have",134
"4268","they're going to",175
"4269","thing to do",206
"4270","things that are",36
"4271","things to do",130
"4272","think about it",258
"4273","think about the",159
"4274","think i am",75
"4275","think i can",104
"4276","think i have",154
"4277","think i just",77
"4278","think i might",73
"4279","think i need",66
"4280","think i will",20
"4281","think it is",161
"4282","think it was",211
"4283","think it would",63
"4284","think it's a",133
"4285","think like a",64
"4286","think of a",37
"4287","think of it",128
"4288","think of the",172
"4289","think that the",54
"4290","think they are",72
"4291","think this is",131
"4292","think we are",17
"4293","think we can",69
"4294","think you are",82
"4295","think you can",120
"4296","thinking about the",79
"4297","third in the",39
"4298","third of the",86
"4299","this could be",61
"4300","this has been",151
"4301","this is a",1392
"4302","this is about",19
"4303","this is all",17
"4304","this is an",214
"4305","this is going",231
"4306","this is how",129
"4307","this is just",156
"4308","this is my",277
"4309","this is not",432
"4310","this is one",171
"4311","this is so",137
"4312","this is the",1223
"4313","this is what",279
"4314","this is why",219
"4315","this kind of",191
"4316","this morning and",142
"4317","this morning i",38
"4318","this one is",56
"4319","this season and",62
"4320","this season the",37
"4321","this should be",74
"4322","this time of",149
"4323","this was a",240
"4324","this was the",132
"4325","this week and",140
"4326","this week in",41
"4327","this week is",56
"4328","this week to",108
"4329","this will be",248
"4330","this year and",248
"4331","this year but",68
"4332","this year i",63
"4333","this year in",57
"4334","this year is",71
"4335","this year the",223
"4336","this year to",80
"4337","those in the",52
"4338","those of us",59
"4339","those who are",180
"4340","those who have",139
"4341","thought he was",103
"4342","thought i was",281
"4343","thought it was",529
"4344","thought of you",18
"4345","thought you were",162
"4346","thousands of dollars",108
"4347","thousands of people",37
"4348","three of the",163
"4349","three or four",113
"4350","three years ago",170
"4351","thx for the",299
"4352","tickets to the",101
"4353","time at the",106
"4354","time for a",288
"4355","time for me",82
"4356","time for the",306
"4357","time i see",83
"4358","time in the",296
"4359","time of the",258
"4360","time of year",191
"4361","time on the",84
"4362","time to be",97
"4363","time to do",101
"4364","time to get",460
"4365","time to go",218
"4366","time to make",136
"4367","time to take",23
"4368","time with the",37
"4369","times in the",122
"4370","tip of the",95
"4371","to a great",188
"4372","to a m",128
"4373","to a new",247
"4374","to a year",98
"4375","to address the",119
"4376","to all my",316
"4377","to all of",464
"4378","to all our",118
"4379","to all the",679
"4380","to all who",189
"4381","to an end",125
"4382","to ask for",36
"4383","to at least",56
"4384","to attend the",133
"4385","to avoid the",70
"4386","to be a",3374
"4387","to be able",562
"4388","to be an",437
"4389","to be as",56
"4390","to be at",311
"4391","to be back",258
"4392","to be done",217
"4393","to be good",69
"4394","to be happy",163
"4395","to be here",227
"4396","to be honest",143
"4397","to be in",967
"4398","to be like",103
"4399","to be made",85
"4400","to be more",277
"4401","to be my",152
"4402","to be on",526
"4403","to be one",213
"4404","to be out",145
"4405","to be over",60
"4406","to be part",194
"4407","to be so",183
"4408","to be sure",131
"4409","to be that",104
"4410","to be the",1216
"4411","to be there",216
"4412","to be very",127
"4413","to be with",159
"4414","to be working",76
"4415","to beat the",108
"4416","to become a",268
"4417","to believe that",139
"4418","to break the",36
"4419","to bring in",41
"4420","to build a",314
"4421","to build the",91
"4422","to buy a",265
"4423","to buy the",151
"4424","to call it",37
"4425","to call me",17
"4426","to catch up",305
"4427","to celebrate the",53
"4428","to change the",230
"4429","to check it",107
"4430","to check out",377
"4431","to clean up",65
"4432","to close the",94
"4433","to come back",309
"4434","to come out",290
"4435","to come to",395
"4436","to come up",195
"4437","to comment on",195
"4438","to comply with",55
"4439","to connect with",148
"4440","to continue to",198
"4441","to cover the",83
"4442","to create a",341
"4443","to deal with",438
"4444","to develop a",19
"4445","to do a",419
"4446","to do and",176
"4447","to do anything",139
"4448","to do for",54
"4449","to do in",165
"4450","to do is",295
"4451","to do it",792
"4452","to do list",137
"4453","to do more",117
"4454","to do my",36
"4455","to do so",382
"4456","to do some",190
"4457","to do something",343
"4458","to do that",451
"4459","to do the",439
"4460","to do this",286
"4461","to do to",179
"4462","to do what",207
"4463","to do with",834
"4464","to each other",159
"4465","to end the",246
"4466","to everyone who",274
"4467","to figure out",522
"4468","to fill the",65
"4469","to find a",557
"4470","to find out",440
"4471","to find the",284
"4472","to focus on",280
"4473","to follow me",326
"4474","to follow you",106
"4475","to for the",160
"4476","to get a",1142
"4477","to get an",95
"4478","to get back",455
"4479","to get better",154
"4480","to get his",108
"4481","to get home",52
"4482","to get in",368
"4483","to get into",222
"4484","to get it",406
"4485","to get me",131
"4486","to get more",152
"4487","to get my",437
"4488","to get off",142
"4489","to get on",227
"4490","to get one",58
"4491","to get out",443
"4492","to get ready",113
"4493","to get rid",157
"4494","to get some",313
"4495","to get that",139
"4496","to get the",906
"4497","to get their",144
"4498","to get them",138
"4499","to get there",149
"4500","to get this",190
"4501","to get through",82
"4502","to get to",633
"4503","to get up",206
"4504","to get you",165
"4505","to get your",230
"4506","to give a",162
"4507","to give him",19
"4508","to give it",100
"4509","to give the",266
"4510","to give them",78
"4511","to give up",197
"4512","to give you",110
"4513","to go and",139
"4514","to go back",349
"4515","to go for",131
"4516","to go home",247
"4517","to go in",191
"4518","to go into",127
"4519","to go on",242
"4520","to go out",338
"4521","to go see",127
"4522","to go through",194
"4523","to go to",1659
"4524","to go with",197
"4525","to hang out",216
"4526","to have a",1284
"4527","to have an",209
"4528","to have been",198
"4529","to have it",82
"4530","to have the",415
"4531","to have to",376
"4532","to have you",412
"4533","to head to",58
"4534","to hear about",208
"4535","to hear from",228
"4536","to hear it",199
"4537","to hear that",278
"4538","to hear the",191
"4539","to hear you",101
"4540","to hear your",64
"4541","to help me",124
"4542","to help people",37
"4543","to help the",235
"4544","to help them",115
"4545","to help you",181
"4546","to hit the",234
"4547","to improve the",110
"4548","to increase the",54
"4549","to invest in",117
"4550","to join the",208
"4551","to keep his",17
"4552","to keep it",183
"4553","to keep the",496
"4554","to keep their",17
"4555","to keep up",169
"4556","to know about",92
"4557","to know how",118
"4558","to know if",58
"4559","to know that",245
"4560","to know the",178
"4561","to know what",227
"4562","to know you",94
"4563","to lead the",133
"4564","to learn about",131
"4565","to learn how",102
"4566","to learn more",174
"4567","to leave the",221
"4568","to listen to",385
"4569","to live in",223
"4570","to live with",82
"4571","to look at",403
"4572","to los angeles",101
"4573","to make a",1081
"4574","to make an",129
"4575","to make it",971
"4576","to make me",157
"4577","to make my",45
"4578","to make some",130
"4579","to make sure",725
"4580","to make that",143
"4581","to make the",739
"4582","to make this",159
"4583","to make up",173
"4584","to make you",120
"4585","to make your",106
"4586","to me and",204
"4587","to me i",207
"4588","to me that",114
"4589","to meet the",164
"4590","to meet up",74
"4591","to meet with",175
"4592","to meet you",588
"4593","to miss the",17
"4594","to more than",166
"4595","to move forward",83
"4596","to move on",169
"4597","to move the",94
"4598","to move to",130
"4599","to my new",158
"4600","to new jersey",38
"4601","to new york",243
"4602","to not be",17
"4603","to one of",270
"4604","to open the",123
"4605","to p m",1037
"4606","to participate in",207
"4607","to pass the",57
"4608","to pay for",495
"4609","to pay the",131
"4610","to percent of",124
"4611","to pick up",366
"4612","to play a",123
"4613","to play for",124
"4614","to play in",265
"4615","to play the",174
"4616","to play with",189
"4617","to protect the",150
"4618","to put a",154
"4619","to put the",227
"4620","to qualify for",76
"4621","to raise money",88
"4622","to raise the",90
"4623","to reach the",107
"4624","to read the",61
"4625","to realize that",44
"4626","to reduce the",140
"4627","to replace the",94
"4628","to respond to",135
"4629","to return to",257
"4630","to run for",132
"4631","to run the",136
"4632","to san francisco",18
"4633","to say about",127
"4634","to say i",182
"4635","to say it",157
"4636","to say that",368
"4637","to say the",184
"4638","to see a",425
"4639","to see her",59
"4640","to see him",218
"4641","to see how",376
"4642","to see if",441
"4643","to see in",54
"4644","to see it",399
"4645","to see my",277
"4646","to see some",77
"4647","to see that",266
"4648","to see the",1204
"4649","to see them",168
"4650","to see this",130
"4651","to see u",94
"4652","to see what",457
"4653","to see who",19
"4654","to see you",1555
"4655","to see your",147
"4656","to seeing you",206
"4657","to set up",196
"4658","to share with",55
"4659","to shut down",17
"4660","to sign up",137
"4661","to sleep in",57
"4662","to speak to",97
"4663","to st louis",146
"4664","to start a",230
"4665","to start my",58
"4666","to start the",328
"4667","to stay in",290
"4668","to stay on",81
"4669","to step up",104
"4670","to stop by",132
"4671","to stop the",169
"4672","to support the",177
"4673","to take a",748
"4674","to take advantage",136
"4675","to take care",126
"4676","to take it",147
"4677","to take my",116
"4678","to take on",159
"4679","to take over",137
"4680","to take the",439
"4681","to talk about",557
"4682","to talk to",632
"4683","to talk with",34
"4684","to tell me",222
"4685","to tell the",58
"4686","to tell you",317
"4687","to the airport",55
"4688","to the beach",126
"4689","to the best",143
"4690","to the big",87
"4691","to the city",307
"4692","to the community",137
"4693","to the end",153
"4694","to the family",118
"4695","to the first",133
"4696","to the game",198
"4697","to the ground",140
"4698","to the gym",239
"4699","to the head",60
"4700","to the hospital",162
"4701","to the house",133
"4702","to the movies",37
"4703","to the national",178
"4704","to the new",313
"4705","to the next",335
"4706","to the office",17
"4707","to the one",37
"4708","to the other",94
"4709","to the people",122
"4710","to the point",220
"4711","to the public",383
"4712","to the report",72
"4713","to the right",152
"4714","to the same",162
"4715","to the school",56
"4716","to the show",137
"4717","to the south",18
"4718","to the state",318
"4719","to the store",57
"4720","to the table",38
"4721","to the team",111
"4722","to the top",257
"4723","to the u",284
"4724","to the united",134
"4725","to the west",54
"4726","to the world",194
"4727","to think about",306
"4728","to think of",165
"4729","to think that",142
"4730","to this report",241
"4731","to those who",256
"4732","to try and",163
"4733","to try to",509
"4734","to u s",89
"4735","to use a",135
"4736","to use it",164
"4737","to use the",339
"4738","to vote for",147
"4739","to wait for",126
"4740","to wait until",38
"4741","to wake up",222
"4742","to want to",59
"4743","to watch it",116
"4744","to watch the",411
"4745","to win a",388
"4746","to win the",486
"4747","to work and",142
"4748","to work at",54
"4749","to work for",193
"4750","to work in",177
"4751","to work on",369
"4752","to work out",134
"4753","to work with",492
"4754","to worry about",195
"4755","to write a",167
"4756","to years in",81
"4757","to you and",222
"4758","to you for",19
"4759","to you too",171
"4760","to your tweets",37
"4761","today at pm",55
"4762","today at the",120
"4763","today in the",109
"4764","today is a",153
"4765","today is going",34
"4766","today is the",218
"4767","today will be",17
"4768","told me i",128
"4769","told me that",127
"4770","told me to",117
"4771","told the associated",124
"4772","tonight at pm",184
"4773","tonight at the",246
"4774","too early to",147
"4775","too late to",134
"4776","too much of",60
"4777","took over the",40
"4778","top of my",18
"4779","top of the",536
"4780","track and field",90
"4781","trip to the",169
"4782","try not to",111
"4783","try to be",101
"4784","try to do",91
"4785","try to get",227
"4786","try to make",155
"4787","trying to be",184
"4788","trying to do",172
"4789","trying to figure",249
"4790","trying to find",224
"4791","trying to get",738
"4792","trying to keep",73
"4793","trying to make",282
"4794","turned into a",89
"4795","turned out to",214
"4796","two counts of",23
"4797","two of the",352
"4798","two or three",152
"4799","two thirds of",83
"4800","two weeks ago",192
"4801","two years ago",403
"4802","u follow me",36
"4803","u have a",192
"4804","u need to",91
"4805","u s and",231
"4806","u s attorney",214
"4807","u s department",167
"4808","u s district",255
"4809","u s military",67
"4810","u s officials",82
"4811","u s rep",152
"4812","u s senate",23
"4813","u s supreme",62
"4814","under the new",19
"4815","united states and",154
"4816","university of missouri",18
"4817","until p m",110
"4818","until the end",85
"4819","up all night",150
"4820","up and down",218
"4821","up and running",111
"4822","up at am",96
"4823","up at the",252
"4824","up for a",299
"4825","up for the",387
"4826","up from a",99
"4827","up from the",64
"4828","up in a",254
"4829","up in the",707
"4830","up on my",111
"4831","up on the",429
"4832","up the good",177
"4833","up the great",77
"4834","up this morning",34
"4835","up to a",229
"4836","up to be",92
"4837","up to date",106
"4838","up to million",110
"4839","up to the",628
"4840","up to years",28
"4841","up to you",100
"4842","up with a",438
"4843","up with the",417
"4844","us at the",39
"4845","us in the",156
"4846","us know if",201
"4847","us know what",37
"4848","us on facebook",82
"4849","us on the",19
"4850","use of the",135
"4851","used to be",588
"4852","used to it",57
"4853","value of the",38
"4854","version of the",300
"4855","vice president of",343
"4856","victory over the",133
"4857","view of the",85
"4858","wait for the",410
"4859","wait to get",264
"4860","wait to go",83
"4861","wait to hear",198
"4862","wait to see",1032
"4863","waiting for a",59
"4864","waiting for my",37
"4865","waiting for the",273
"4866","waiting for you",75
"4867","wake up and",51
"4868","wake up to",20
"4869","wall street journal",96
"4870","wanna go to",208
"4871","want it to",157
"4872","want me to",254
"4873","want them to",129
"4874","want to be",1265
"4875","want to come",116
"4876","want to do",548
"4877","want to get",484
"4878","want to give",136
"4879","want to go",629
"4880","want to have",212
"4881","want to hear",230
"4882","want to help",42
"4883","want to keep",74
"4884","want to know",403
"4885","want to make",345
"4886","want to meet",129
"4887","want to play",146
"4888","want to say",118
"4889","want to see",725
"4890","want to take",164
"4891","want to talk",160
"4892","want to try",19
"4893","want to win",98
"4894","want to work",21
"4895","want us to",35
"4896","want you to",267
"4897","wanted to be",241
"4898","wanted to do",140
"4899","wanted to make",102
"4900","wanted to say",117
"4901","wanted to see",118
"4902","wants to be",275
"4903","wants to do",52
"4904","was a big",171
"4905","was a good",430
"4906","was a great",416
"4907","was a kid",101
"4908","was a little",255
"4909","was a lot",118
"4910","was a very",120
"4911","was able to",431
"4912","was about to",111
"4913","was also a",39
"4914","was arrested in",82
"4915","was at the",260
"4916","was born in",224
"4917","was charged with",239
"4918","was going to",816
"4919","was great to",87
"4920","was in a",162
"4921","was in the",521
"4922","was just a",197
"4923","was killed in",21
"4924","was kind of",118
"4925","was looking for",65
"4926","was more than",97
"4927","was not a",184
"4928","was on a",17
"4929","was on the",357
"4930","was one of",741
"4931","was out of",81
"4932","was part of",184
"4933","was sent to",17
"4934","was sentenced to",79
"4935","was so good",37
"4936","was such a",144
"4937","was supposed to",284
"4938","was taken to",162
"4939","was the best",244
"4940","was the first",442
"4941","was the last",164
"4942","was the most",146
"4943","was the only",251
"4944","was the second",35
"4945","was trying to",259
"4946","was years old",57
"4947","washington d c",316
"4948","watch out for",97
"4949","way to a",80
"4950","way to do",37
"4951","way to end",17
"4952","way to get",282
"4953","way to go",427
"4954","way to make",115
"4955","way to start",187
"4956","way to the",300
"4957","way too much",141
"4958","we all have",137
"4959","we all know",213
"4960","we are a",125
"4961","we are all",207
"4962","we are going",277
"4963","we are in",187
"4964","we are looking",177
"4965","we are not",222
"4966","we are open",20
"4967","we are so",189
"4968","we are the",167
"4969","we are very",54
"4970","we can be",61
"4971","we can do",325
"4972","we can get",214
"4973","we can help",186
"4974","we can make",75
"4975","we can't wait",168
"4976","we do it",17
"4977","we do not",158
"4978","we don t",162
"4979","we don't have",278
"4980","we don't know",139
"4981","we don't want",142
"4982","we get a",82
"4983","we get to",139
"4984","we got a",126
"4985","we had a",481
"4986","we had to",206
"4987","we have a",1017
"4988","we have been",150
"4989","we have no",113
"4990","we have some",144
"4991","we have the",269
"4992","we have to",871
"4993","we hope to",96
"4994","we hope you",153
"4995","we live in",128
"4996","we look forward",181
"4997","we love you",320
"4998","we need a",207
"4999","we need to",1186
"5000","we should be",139
"5001","we should have",68
"5002","we still have",155
"5003","we try to",18
"5004","we used to",102
"5005","we want to",724
"5006","we wanted to",192
"5007","we were in",56
"5008","we were just",18
"5009","we will be",625
"5010","we will have",192
"5011","we will see",119
"5012","we would have",107
"5013","we would love",124
"5014","we'd love to",197
"5015","we'll have to",98
"5016","we're going to",641
"5017","we're trying to",136
"5018","we've got a",132
"5019","we've got to",144
"5020","welcome to the",358
"5021","welcome to twitter",172
"5022","well as a",203
"5023","well as the",309
"5024","well at least",139
"5025","went on to",206
"5026","went to a",127
"5027","went to the",424
"5028","were able to",261
"5029","were going to",273
"5030","were in the",219
"5031","were on the",111
"5032","were supposed to",17
"5033","were talking about",57
"5034","were trying to",106
"5035","what a beautiful",162
"5036","what a day",40
"5037","what a great",417
"5038","what am i",140
"5039","what are the",192
"5040","what are you",849
"5041","what are your",250
"5042","what did you",293
"5043","what do u",66
"5044","what do you",1069
"5045","what does it",62
"5046","what happened to",322
"5047","what happens to",58
"5048","what he did",70
"5049","what i am",87
"5050","what i can",151
"5051","what i did",112
"5052","what i do",177
"5053","what i mean",57
"5054","what i want",178
"5055","what i was",172
"5056","what i would",40
"5057","what is going",107
"5058","what is it",174
"5059","what is that",17
"5060","what is the",427
"5061","what is your",368
"5062","what it is",371
"5063","what it was",100
"5064","what kind of",454
"5065","what makes you",118
"5066","what should i",114
"5067","what the heck",105
"5068","what they are",130
"5069","what they do",80
"5070","what they want",130
"5071","what to do",555
"5072","what to expect",91
"5073","what was the",115
"5074","what we do",196
"5075","what we have",119
"5076","what would you",200
"5077","what you are",187
"5078","what you can",136
"5079","what you did",57
"5080","what you do",251
"5081","what you have",199
"5082","what you mean",136
"5083","what you think",288
"5084","what you want",290
"5085","what's going on",300
"5086","what's the best",37
"5087","what's up with",151
"5088","what's your favorite",218
"5089","when are you",265
"5090","when he was",619
"5091","when i first",37
"5092","when i get",381
"5093","when i got",155
"5094","when i have",132
"5095","when i saw",164
"5096","when i say",99
"5097","when i see",182
"5098","when i was",730
"5099","when i went",17
"5100","when is the",36
"5101","when it came",55
"5102","when it comes",694
"5103","when it is",128
"5104","when it was",202
"5105","when she was",236
"5106","when they are",158
"5107","when they were",182
"5108","when we get",21
"5109","when we were",56
"5110","when you are",275
"5111","when you can",141
"5112","when you come",37
"5113","when you do",38
"5114","when you don't",122
"5115","when you get",420
"5116","when you go",105
"5117","when you have",396
"5118","when you realize",58
"5119","when you see",127
"5120","when you think",123
"5121","where are the",26
"5122","where are you",431
"5123","where can i",125
"5124","where did you",133
"5125","where do you",171
"5126","where have you",34
"5127","where he is",35
"5128","where he was",198
"5129","where is the",178
"5130","where you are",164
"5131","where you can",141
"5132","whether or not",194
"5133","which has been",156
"5134","which is a",166
"5135","which is the",155
"5136","which is why",97
"5137","which will be",138
"5138","while he was",75
"5139","while i was",107
"5140","who are you",159
"5141","who came out",187
"5142","who did not",56
"5143","who died in",54
"5144","who do you",166
"5145","who grew up",127
"5146","who had a",84
"5147","who had been",179
"5148","who has a",152
"5149","who has been",296
"5150","who have been",185
"5151","who i am",183
"5152","who is a",141
"5153","who is going",41
"5154","who is the",160
"5155","who lives in",199
"5156","who said he",18
"5157","who want to",235
"5158","who wants to",391
"5159","who was a",104
"5160","who was the",125
"5161","who will be",240
"5162","who you are",302
"5163","who's going to",81
"5164","why am i",330
"5165","why are you",307
"5166","why can't i",61
"5167","why do i",256
"5168","why do people",95
"5169","why do you",272
"5170","why i love",100
"5171","why is it",281
"5172","why would you",102
"5173","wife and i",34
"5174","will also be",195
"5175","will always be",208
"5176","will be a",963
"5177","will be able",249
"5178","will be at",363
"5179","will be available",227
"5180","will be back",204
"5181","will be closed",139
"5182","will be held",305
"5183","will be in",479
"5184","will be missed",122
"5185","will be more",118
"5186","will be my",57
"5187","will be on",447
"5188","will be open",133
"5189","will be the",697
"5190","will be there",279
"5191","will be to",37
"5192","will be up",95
"5193","will continue to",345
"5194","will get you",19
"5195","will go to",113
"5196","will have a",327
"5197","will have an",18
"5198","will have the",110
"5199","will have to",690
"5200","will make it",92
"5201","will need to",130
"5202","will never be",213
"5203","will not be",422
"5204","will now be",18
"5205","will take a",38
"5206","will take place",179
"5207","will tell you",100
"5208","will try to",187
"5209","will you be",341
"5210","will you please",53
"5211","win over the",125
"5212","winner of the",63
"5213","wish i could",795
"5214","wish i had",382
"5215","wish i was",470
"5216","wish it was",34
"5217","wish me luck",137
"5218","with a good",39
"5219","with a little",156
"5220","with a lot",119
"5221","with a new",205
"5222","with a single",42
"5223","with a smile",55
"5224","with a time",20
"5225","with all of",87
"5226","with all the",346
"5227","with each other",133
"5228","with his wife",145
"5229","with left in",83
"5230","with less than",18
"5231","with me and",66
"5232","with more than",195
"5233","with my mom",75
"5234","with nike gps",17
"5235","with one of",154
"5236","with percent of",56
"5237","with points and",20
"5238","with seconds left",160
"5239","with some of",158
"5240","with the best",146
"5241","with the city",109
"5242","with the family",130
"5243","with the first",76
"5244","with the help",128
"5245","with the new",236
"5246","with the same",183
"5247","with the stars",97
"5248","with the state",58
"5249","with the team",129
"5250","with the u",91
"5251","with you and",108
"5252","with you guys",21
"5253","woke up to",39
"5254","won't be able",101
"5255","won't let me",19
"5256","word of the",62
"5257","work at the",53
"5258","work for the",158
"5259","work in the",246
"5260","work on the",162
"5261","work to do",157
"5262","work with the",155
"5263","working on a",339
"5264","working on it",66
"5265","working on the",249
"5266","working with the",130
"5267","world war ii",257
"5268","worried about the",18
"5269","would be a",819
"5270","would be awesome",138
"5271","would be better",61
"5272","would be great",186
"5273","would be in",83
"5274","would be like",40
"5275","would be more",93
"5276","would be nice",147
"5277","would be so",172
"5278","would be the",381
"5279","would be to",76
"5280","would have a",103
"5281","would have been",773
"5282","would have to",488
"5283","would it be",158
"5284","would like to",871
"5285","would love to",1048
"5286","would make my",83
"5287","would not be",258
"5288","would not have",131
"5289","would want to",39
"5290","would you be",50
"5291","would you like",234
"5292","wow what a",20
"5293","www facebook com",96
"5294","yeah i know",101
"5295","year according to",109
"5296","year and a",80
"5297","year in the",100
"5298","year old boy",129
"5299","year old daughter",140
"5300","year old girl",112
"5301","year old man",157
"5302","year old son",177
"5303","years after the",62
"5304","years ago and",154
"5305","years ago i",36
"5306","years ago the",139
"5307","years ago when",107
"5308","years as a",18
"5309","years in prison",273
"5310","years in the",202
"5311","years old and",84
"5312","yes i am",187
"5313","yes i did",36
"5314","yes i do",75
"5315","yes it is",164
"5316","yes it was",38
"5317","yet to be",79
"5318","york stock exchange",17
"5319","you all have",37
"5320","you already know",66
"5321","you and i",197
"5322","you and me",130
"5323","you and the",122
"5324","you and you",77
"5325","you and your",414
"5326","you are a",480
"5327","you are doing",141
"5328","you are going",186
"5329","you are in",197
"5330","you are my",138
"5331","you are not",282
"5332","you are on",54
"5333","you are so",282
"5334","you are the",353
"5335","you are too",102
"5336","you are very",72
"5337","you are welcome",117
"5338","you as well",148
"5339","you at the",312
"5340","you but i",129
"5341","you can also",105
"5342","you can always",106
"5343","you can be",238
"5344","you can come",42
"5345","you can do",456
"5346","you can find",186
"5347","you can get",401
"5348","you can go",85
"5349","you can have",152
"5350","you can help",22
"5351","you can make",204
"5352","you can never",48
"5353","you can see",233
"5354","you can still",108
"5355","you can t",148
"5356","you can tell",105
"5357","you can use",35
"5358","you can't get",58
"5359","you come to",123
"5360","you coming to",133
"5361","you could be",135
"5362","you do it",147
"5363","you do not",180
"5364","you do that",74
"5365","you don t",205
"5366","you don't get",80
"5367","you don't have",567
"5368","you don't know",357
"5369","you don't like",154
"5370","you don't need",165
"5371","you don't want",316
"5372","you enjoyed it",97
"5373","you feel better",127
"5374","you follow me",284
"5375","you for a",116
"5376","you for all",95
"5377","you for being",66
"5378","you for following",215
"5379","you for sharing",36
"5380","you for the",1010
"5381","you for your",288
"5382","you get a",325
"5383","you get the",207
"5384","you get to",222
"5385","you get your",90
"5386","you go to",283
"5387","you going to",500
"5388","you got a",138
"5389","you got it",173
"5390","you got to",93
"5391","you guys are",421
"5392","you guys have",57
"5393","you had a",369
"5394","you had to",147
"5395","you have a",1605
"5396","you have an",208
"5397","you have any",257
"5398","you have been",83
"5399","you have no",217
"5400","you have the",322
"5401","you have to",1788
"5402","you have your",64
"5403","you if you",166
"5404","you in a",175
"5405","you in the",366
"5406","you just have",135
"5407","you know how",246
"5408","you know i",287
"5409","you know it",317
"5410","you know it's",105
"5411","you know that",425
"5412","you know the",257
"5413","you know what",540
"5414","you know when",123
"5415","you know who",129
"5416","you know you",292
"5417","you know you're",134
"5418","you like it",233
"5419","you like the",148
"5420","you like to",240
"5421","you live in",161
"5422","you look at",237
"5423","you look like",140
"5424","you make it",40
"5425","you make me",148
"5426","you may have",81
"5427","you might be",85
"5428","you must be",158
"5429","you need a",235
